Vehicle ID,Fuel ID,Model,Model Year,Fuel
105,41,EV1-NiMH                                           ,2001,Electric                     
134,55,GMC Sierra                                         ,2001,Propane                      
99,3,GMC Sierra CNG                                     ,2001,CNG - Compressed Natural Gas 
102,55,Medium Duty Truck                                  ,2001,Propane                      
110,3,Savana                                             ,2001,CNG - Compressed Natural Gas 
98,11,Sonoma FFV                                         ,2001,Ethanol (E85)                
203,3,Civic GX                                           ,2001,CNG - Compressed Natural Gas 
139,45,Insight                                            ,2001,Hybrid Electric              
137,11,B3000 FFV                                          ,2001,Ethanol (E85)                
131,41,Altra EV                                           ,2001,Electric                     
570,41,Hypermini (CA only)                                ,2001,Electric                     
130,41,Citivan                                            ,2001,Electric                     
128,41,Flash                                              ,2001,Electric                     
129,41,Force                                              ,2001,Electric                     
121,3,Camry CNG                                          ,2001,CNG - Compressed Natural Gas 
123,41,E-COM                                              ,2001,Electric                     
